Fecha;Temperatura Bulbo Húmedo ValueY;Presion Atmosferica ValueY;Temperatura T1 ValueY;Potencia TG ValueY;T amb ValueY;Temperatura entrada aire despues el enfriador;Temperatura entrada aire antes el enfriador;Pot Modelo Amb;Pot Modelo 1
20/5/18 23:00;13,20001411;961,5740967;14,28675461;12588,31572;14,93923569;12,36;12,61;13693,3788;13543,56348
21/5/18 0:00;13,3000145;962,0369873;14,28675461;12507,38105;14,26649475;12,4;12,75;13709,44863;13572,65608
21/5/18 1:00;12,80001259;961,5740967;13,48413086;13395,68926;14,04224396;12,42;12,58;13743,57644;13595,5006
21/5/18 2:00;12,90001297;961,5740967;13,77599716;13298,46865;14,08709335;11,93;11,95;13735,61798;13590,25378
21/5/18 3:00;12,70001221;960,833313;13,77599716;12728,4708;13,72829819;12,12;12,32;13749,35602;13606,92879
21/5/18 4:00;12,30001068;960,6481323;13,26523209;12801,50957;13,36950302;11,97;12,08;13783,51465;13634,29741
21/5/18 5:00;11,80000877;960,2777222;12,75446701;12526,62734;12,69675827;11,57;11,65;13830,2515;13677,16271
21/5/18 6:00;11,20000648;959,722229;12,02480698;12888,85977;12,20341492;10,96;10,98;13876,94311;13714,24753
21/5/18 7:00;11,70000839;960,6481323;12,64502335;13456,88379;12,78645706;10,57;10,57;13839,29962;13679,31898
21/5/18 8:00;14,10001755;961,7592529;15,01641464;13573,35059;16,0604744;11,22;11,18;13605,6547;13466,74815
21/5/18 9:00;14,40001869;963,888916;16,25684357;13453,42891;16,55381775;13,01;13,46;13598,65901;13451,12838
21/5/18 10:00;15,00002098;964,5370728;16,98649979;13393,22158;17,63020706;14,03;15,59;13538,18074;13389,57536
21/5/18 11:00;15,30002213;965,0000122;17,31484985;13363,61123;17,2714119;14,6;16,49;13532,59559;13398,5029
21/5/18 12:00;14,80002022;966,5740723;18,2269249;13328,57266;18,75144577;14,88;16,4;13548,03638;13362,75821
21/5/18 13:00;15,20002174;967,0370728;18,2269249;13323,14385;19,24479294;15,04;17,36;13513,83425;13331,62084
21/5/18 14:00;14,50001907;967,6852295;18,00802612;13231,8457;20,41088104;15,07;17,85;13539,59995;13309,26117
21/5/18 15:00;15,10002136;965,277771;17,53374863;12507,87451;20,8145256;14,62;18,66;13458,94498;13254,34737
21/5/18 16:00;15,40002251;965,9259399;18,73768997;12988,0543;20,59027863;14,43;17,85;13452,18336;13258,82828
21/5/18 18:00;15,00002098;963,9815063;21,03611755;12613,48447;20,50057983;19,23;19,07;13457,92692;13261,70777
21/5/18 19:00;14,30001831;964,0740967;16,91353607;13365,58535;18,61689758;19,64;19,21;13554,94;13366,81629
21/5/18 20:00;14,80002022;964,5370728;16,6946373;13372,49434;17,67505646;14,37;17,34;13550,65446;13394,26594
21/5/18 21:00;14,40001869;963,888916;16,07442093;13461,3252;16,15017319;14,54;16,46;13608,9886;13468,53757
21/5/18 22:00;14,80002022;964,2592773;15,78256226;13458,36387;16,73321915;13,99;15,07;13571,35734;13432,85308
21/5/18 23:00;14,50001907;964,2592773;15,49069595;12501,45869;16,50896835;13,87;14,48;13597,52827;13452,46242
22/5/18 0:00;13,50001526;963,888916;14,35972214;13489,94844;15,25318146;12,87;13,44;13693,23987;13537,03702
22/5/18 1:00;14,40001869;963,9815063;15,19882965;13499,3251;16,10532379;12,59;13,26;13611,26939;13471,14996
22/5/18 2:00;13,70001602;963,888916;15,19882965;13505,24707;14,44589233;13,38;14,39;13700,27759;13565,23047
22/5/18 3:00;13,40001488;963,7037109;14,76103592;13506,72764;13,90769577;13,32;13,68;13732,21622;13597,02403
22/5/18 4:00;13,3000145;963,7037109;14,76103592;13470,70176;13,77314758;12,99;13,15;13742,47014;13606,13956
22/5/18 5:00;13,3000145;963,888916;14,65158844;13469,2209;13,81799698;12,99;13,09;13743,58884;13605,56146
22/5/18 6:00;13,20001411;963,888916;14,35972214;13501,29902;13,81799698;12,95;12,95;13750,39956;13608,87393
22/5/18 7:00;13,10001373;963,9815063;14,35972214;13480,57168;13,50405121;12,79;12,77;13766,37748;13626,40491
22/5/18 8:00;13,60001564;963,888916;14,46917343;13484,02637;14,89438629;12,77;12,75;13695,61099;13549,19939
22/5/18 9:00;14,60001945;967,5926514;15,89200974;13472,18213;17,54050827;12,77;12,73;13605,11145;13429,06994
22/5/18 10:00;14,9000206;966,7592529;17,42429352;13369,5332;17,63020706;13,64;15;13572,18518;13409,16085
22/5/18 11:00;15,40002251;970,0925781;17,93505859;13337,94912;18,70659637;14,74;16,75;13551,37712;13370,58379
22/5/18 12:00;16,10002518;968,9814453;18,92010498;13241,71563;20,27633286;15,04;17,46;13449,93384;13271,55696
22/5/18 13:00;17,10002899;969,6296143;19,9416275;13087,74238;21,48727036;15,94;19,07;13358,76963;13190,9511
22/5/18 14:00;17,00002861;969,0740479;19,75921249;13135,61201;22,87760544;16,69;20,04;13323,20188;13130,23
22/5/18 15:00;16,30002594;969,3518555;20,0510788;13118,83311;23,3260994;16,47;20,43;13362,79929;13136,10811
22/5/18 16:00;16,10002518;968,9814453;19,75921249;13139,56016;23,86429214;16,4;21,26;13358,1151;13116,80828
22/5/18 17:00;15,80002403;967,5926514;19,86866379;13130,67695;24,17824173;16,32;21,65;13353,51783;13103,03489
22/5/18 18:00;15,50002289;967,0370483;19,13899994;13155,8459;24,80613327;16,16;22,14;13351,08262;13081,82265
22/5/18 19:00;14,80002022;968,8888672;18,5187912;13229,37803;23,99884415;15,61;21,93;13442,07833;13153,38916
22/5/18 20:00;15,10002136;968,055542;18,04450989;13261,45586;22,74305725;15,21;22,05;13443,58501;13191,51141
22/5/18 21:00;16,10002518;967,5926514;17,53374863;13290,0791;22,24971008;15,23;20,84;13382,43832;13176,27506
22/5/18 22:00;14,9000206;966,666687;16,402771;13417,40313;18,97569275;15,04;19,29;13536,62035;13350,45219
22/5/18 23:00;14,20001793;966,4814819;15,49069595;13505,24727;18,03385544;14,21;16,53;13606,13138;13412,90464
23/5/18 0:00;13,90001678;966,2036743;15,01641464;13554,104;17,45080948;13,52;15,63;13638,08453;13445,95443
23/5/18 1:00;13,3000145;965,277771;14,46917343;13615,29854;16,32957077;13,11;15,35;13696,31163;13507,40787
23/5/18 2:00;13,00001335;965,277771;14,17730713;13610,36338;15,92592621;12,61;14,21;13727,07339;13534,75446
23/5/18 3:00;12,60001183;964,5370728;13,77599716;13652,80479;15,34288025;12,32;13,99;13760,17269;13567,72696
23/5/18 4:00;12,50001144;964,5370728;13,55709839;13689,81777;14,93923569;12,1;13,6;13777,313;13588,44862
23/5/18 5:00;12,30001068;963,888916;13,37467957;13707,09033;14,53559113;11,83;13,05;13793,33229;13607,73629
23/5/18 6:00;12,2000103;963,888916;13,15578079;13717,94775;14,08709335;11,75;12,81;13811,62043;13630,39247
23/5/18 7:00;12,50001144;964,4444702;13,48413086;13706,59707;14,49074173;11,55;12,4;13787,65711;13607,11404
23/5/18 8:00;14,80002022;966,2036743;16,00146103;13467,74082;18,12355423;11,83;12,73;13559,57192;13387,12675
23/5/18 9:00;15,70002365;968,7962891;17,93505859;13327,09209;21,84606552;13,93;15,85;13434,7402;13215,74836
23/5/18 10:00;15,70002365;969,9073486;19,24844742;13220,98848;22,33940887;15,09;18,95;13435,71163;13202,60675
23/5/18 11:00;16,10002518;969,2592529;18,73768997;13231,35195;21,44241714;15,92;20,9;13423,49246;13223,29813
23/5/18 12:00;17,10002899;969,0740479;18,62823868;13224,44307;21,71151733;16,04;19,94;13346,23228;13177,21092
23/5/18 13:00;16,90002823;971,2963257;19,54031372;13130,18369;23,55034637;16,12;19,03;13339,99153;13120,80089
23/5/18 14:00;16,5000267;970,833313;19,86866379;13120,80693;23,90914536;16,44;21,04;13352,38641;13115,18512
23/5/18 15:00;17,40003014;971,0185181;21,07260132;12952,52217;25,79282379;16,44;22,16;13245,15147;13005,48612
23/5/18 16:00;16,60002708;969,9999512;20,0510788;13053,69043;24,67158508;17,5;23,48;13315,86606;13072,88592
23/5/18 17:00;18,10003281;969,9073486;20,74425507;12981,63887;26,55526733;16,77;22,64;13164,36702;12941,27757
23/5/18 18:00;17,50003052;968,9814453;20,45238876;13004,8335;25,61342621;17,42;22,75;13218,00319;12994,99359
23/5/18 19:00;17,10002899;968,6111084;19,86866379;13067,50859;25,16493225;17,3;22,85;13252,19146;13024,87502
23/5/18 20:00;17,00002861;968,055542;19,24844742;13122,78076;24,26794052;16,79;22,3;13275,15823;13062,80633
23/5/18 21:00;16,40002632;967,5926514;18,73768997;13162,26123;22,87760544;16,44;21,3;13345,93779;13139,25654
23/5/18 22:00;16,5000267;967,5926514;18,5187912;13178,54697;21,66666794;16,04;20,47;13370,11593;13188,1718
23/5/18 23:00;15,60002327;967,5926514;17,53374863;13321,16973;20,41088104;16,12;19,23;13463,54905;13272,14609
24/5/18 0:00;15,10002136;966,3888794;16,80408478;13364,10479;19,78298569;15,09;18,05;13498,93999;13306,97433
24/5/18 1:00;14,60001945;965,4629761;16,18387604;13437,14336;18,4375;14,52;17,62;13556,09502;13374,78707
24/5/18 2:00;14,20001793;965,1851929;15,70959473;13453,92256;17,45080948;14,01;16,34;13605,18878;13428,55869
24/5/18 3:00;13,40001488;963,888916;15,30828094;13493,89658;16,50896835;13,74;15,86;13667,914;13486,1874
24/5/18 4:00;13,90001678;963,888916;15,01641464;13519,55879;16,37442017;13,3;15,09;13637,30357;13475,42813
24/5/18 5:00;13,50001526;962,9630127;14,57862091;13548,18193;15,65682983;13,17;14,46;13671,57953;13512,84728
24/5/18 6:00;13,70001602;963,0555908;14,76103592;13545,2208;15,79137802;12,81;13,89;13655,6478;13501,09723
24/5/18 7:00;13,8000164;963,0555908;14,76103592;13532,38975;15,43258286;12,93;14,07;13658,01893;13513,2596
24/5/18 8:00;14,9000206;964,3518677;16,18387604;13419,37725;17,49565887;12,99;13,78;13546,16824;13397,33463
24/5/18 9:00;14,60001945;966,666687;17,13243484;13361,14385;18,4823494;14,09;15,43;13569,67758;13381,66749
24/5/18 10:00;14,50001907;965,277771;17,71615982;13345,84492;19,6035881;14,43;17,3;13530,79819;13326,4499
24/5/18 11:00;15,30002213;967,9629639;18,73768997;13266,88447;21,12847137;14,78;18,44;13470,14918;13253,84562
24/5/18 12:00;15,50002289;968,9814453;19,54031372;13147,45615;22,69820786;15,41;19,49;13428,82048;13186,97629
24/5/18 13:00;15,70002365;967,4074463;20,26997375;13058,62559;23,81944275;15,9;21,06;13367,24408;13120,4661
24/5/18 14:00;16,60002708;968,4259521;19,57679749;13071,9502;22,92245483;16,49;22,62;13341,36604;13136,79951
24/5/18 15:00;17,10002899;967,5926514;19,86866379;13008,78164;22,20486069;16,4;21,06;13315,47879;13145,08475
24/5/18 16:00;16,70002747;967,5926514;19,64976501;13064,05391;21,93576431;16,81;20,65;13349,60808;13169,94074
24/5/18 17:00;16,10002518;966,4814819;18,81064987;13129,19648;21,53211975;16,51;20,33;13387,2042;13199,08764
24/5/18 18:00;15,00002098;966,2036743;17,93505859;13230,85859;20,67997742;15,94;19,86;13480,52955;13270,24329
24/5/18 19:00;14,30001831;965,277771;16,98649979;13341,40361;19,06539536;15,02;19,23;13558,19243;13356,28709
24/5/18 20:00;13,50001526;964,0740967;15,89200974;13446,52021;17,09201431;14,33;17,68;13648,44879;13459,08424
24/5/18 21:00;12,50001144;963,888916;14,54213715;13578,28574;15,56713104;13,62;16,24;13753,3129;13556,62104
24/5/18 22:00;12,60001183;963,888916;13,95840836;13661,19443;15,52228165;12,56;14,66;13747,64991;13555,24293
24/5/18 23:00;12,90001297;965,0926147;14,17730713;13642,44141;15,70167923;12,16;14,09;13737,35695;13546,3828
25/5/18 0:00;12,40001106;964,7222656;14,17730713;13627,63594;14,71498871;12,28;13,78;13792,12867;13602,78903
25/5/18 1:00;12,60001183;964,9074341;14,17730713;13599,9999;14,71498871;12,2;13,85;13780,7732;13597,52008
25/5/18 2:00;13,40001488;963,4259521;14,28675461;13587,66221;14,58044052;12,34;13,56;13711,6011;13565,97452
25/5/18 3:00;12,90001297;961,5740967;13,88544083;13635,03857;13,86284637;12,44;12,85;13741,35664;13599,92555
25/5/18 4:00;13,20001411;962,5926025;13,88544083;13607,8958;14,22164536;12,18;12,34;13724,20637;13581,97167
25/5/18 5:00;13,00001335;962,5;14,28675461;13592,104;13,5489006;12,32;12,48;13753,91069;13616,93395
25/5/18 6:00;13,00001335;962,9629639;13,88544083;13615,79189;13,45920181;12,58;12,73;13761,87162;13624,19295
25/5/18 7:00;13,20001411;962,6851807;13,95840836;13628,62305;14,13194275;12,24;12,32;13727,63485;13586,51849
25/5/18 8:00;13,00001335;964,6296509;14,17730713;13619,74014;13,77314758;12,22;12,2;13774,23342;13622,85762
25/5/18 9:00;14,10001755;966,0185059;15,49069595;13523,01309;16,46411896;12,42;12,58;13647,44729;13480,52947
25/5/18 10:00;13,50001526;965,7407593;15,70959473;13500,80537;16,37442017;13,34;14,66;13687,20822;13502,23904
25/5/18 11:00;13,60001564;969,1666382;16,18387604;13431,22139;18,07870483;13,4;15,51;13678,70733;13450,50849
25/5/18 12:00;13,50001526;966,2036987;15,89200974;13399,63691;17,89930725;13,56;16,85;13653,85031;13439,86077
25/5/18 13:00;14,10001755;967,5926147;16,18387604;13388,77998;18,57204819;13,54;16,69;13612,7667;13401,14168
25/5/18 14:00;14,00001717;967,037085;16,91353607;13336,46865;19,6484375;13,8;17,32;13585,23352;13353,96134
25/5/18 15:00;14,00001717;966,2962891;16,80408478;13337,94912;18,79629517;14,17;18,38;13597,97511;13385,28939
25/5/18 16:00;14,40001869;967,5926147;17,24188232;13281,68955;20,63512802;14,19;17,5;13539,53866;13302,22365
25/5/18 17:00;14,20001793;966,4814941;17,24188232;13295,01426;20,67997742;14,5;18,68;13538,41515;13298,77749
25/5/18 18:00;14,10001755;965,4629517;16,91353607;13283,17012;20,23147964;14,43;19,01;13544,23898;13313,97488
25/5/18 19:00;14,20001793;965,7407349;16,91353607;13286,62461;19,02054214;14,35;18,68;13571,81646;13364,92436
25/5/18 20:00;14,00001717;965,0000122;16,18387604;13361,14385;18,57204819;14,27;17,75;13587,85071;13385,46852
25/5/18 21:00;14,20001793;965,4629761;16,00146103;13372,00088;18,07870483;13,95;17,26;13592,51978;13403,51177
25/5/18 22:00;13,50001526;966,2037109;15,41772842;13441,0915;16,82291794;13,83;16,69;13681,39612;13486,28553
25/5/18 23:00;13,3000145;966,8518677;15,01641464;13488,46768;16,46411896;13,28;15,49;13712,13128;13513,13191
26/5/18 0:00;12,90001297;966,2036987;14,46917343;13561,50674;15,65682983;12,99;15,19;13752,10146;13556,45362
26/5/18 1:00;13,10001373;965,1852051;14,17730713;13551,14316;15,56713104;12,71;14,56;13728,31176;13546,23897
26/5/18 2:00;12,10000992;962,8703857;13,15578079;13628,62295;13,41435242;12,44;14,05;13823,18297;13655,26155
26/5/18 3:00;11,80000877;964,3518799;12,75446701;13659,71396;12,96585464;11,55;12,06;13873,2222;13695,39164
26/5/18 4:00;12,2000103;964,8148315;13,15578079;13621,71406;13,27980423;11,3;11,69;13843,6104;13671,99133
26/5/18 5:00;11,90000916;963,6111572;13,15578079;13638,98672;13,05555725;11,75;11,93;13855,0514;13682,78599
26/5/18 6:00;11,00000572;963,9814819;12,53556824;13667,61006;11,75491714;11,55;11,55;13954,16416;13771,40669
26/5/18 7:00;11,60000801;963,7962891;13,15578079;13634,05176;12,74160767;11,2;10,76;13885,78333;13707,61976
26/5/18 8:00;13,40001488;966,666687;14,65158844;13523,01338;15,38772964;11,63;11,1;13730,60009;13554,88804
26/5/18 9:00;13,60001564;966,9444702;15,49069595;13420,85771;16,37442017;12,71;13,09;13695,12778;13507,74135
26/5/18 10:00;14,30001831;966,2962891;16,98649979;13325,61152;17,67505646;13,3;14,7;13606,23633;13423,71101
26/5/18 11:00;14,40001869;969,2592285;17,42429352;13285,14434;19,24479294;14,33;16,67;13595,51346;13374,39342
26/5/18 12:00;14,60001945;968,5185059;18,33637238;13231,35186;20,50057983;14,56;18,09;13540,6909;13308,18208
26/5/18 13:00;14,9000206;968,9814697;18,5187912;13210,13115;21,93576431;15,13;19,47;13489,19668;13239,73546
26/5/18 14:00;13,8000164;969,8147705;18,04450989;13260,96221;22,1151619;15,13;20,33;13569,72117;13274,53744
26/5/18 15:00;14,9000206;970,7407227;18,92010498;13158,80684;23,19155121;14,6;20,16;13478,58877;13198,45638
26/5/18 16:00;15,60002327;970,3703491;19,35789871;13098,10576;24,58188629;15,41;21;13390,80149;13112,59172
26/5/18 17:00;15,20002174;967,8703857;19,57679749;13066,02803;23,99884415;15,81;21,79;13402,37186;13132,68096
26/5/18 18:00;15,60002327;967,4074219;19,35789871;13059,11914;23,81944275;16,02;21,81;13374,0545;13123,77839
26/5/18 19:00;15,40002251;968,4259155;19,02954865;13068,49551;23,2364006;15,98;21,65;13415,06018;13163,00836
26/5/18 20:00;15,20002174;965,4629761;18,2269249;13165,22227;21,89091492;15,94;21,3;13426,85502;13205,96649
26/5/18 21:00;14,80002022;965,833313;17,42429352;13225,42979;20,09693146;15,41;20,12;13504,53935;13299,30284
26/5/18 22:00;14,80002022;967,9629761;16,585186;13309,81943;19,24479294;14,76;18,46;13552,4078;13351,65109
26/5/18 23:00;13,90001678;967,0370361;15,30828094;13418,39043;16,55381775;14,33;16,97;13671,23744;13490,74439
27/5/18 0:00;13,40001488;965,7407349;14,65158844;13498,33818;15,74652863;13,32;14,78;13710,08689;13532,63229
27/5/18 1:00;14,00001717;964,7222412;15,19882965;13424,31221;16,46411896;12,83;13,95;13638,39511;13474,34939
27/5/18 2:00;13,70001602;966,2037109;15,19882965;13448,00049;15,38772964;13,32;14,76;13704,50229;13541,56027
27/5/18 3:00;13,70001602;964,2593018;14,87048721;13454,41582;15,34288025;13,3;14,31;13681,85551;13529,25571
27/5/18 4:00;12,90001297;963,7037476;13,95840836;13549,6627;14,17679214;13,11;13,72;13759,38391;13601,9805
27/5/18 5:00;13,20001411;964,2592773;14,46917343;13501,29893;14,08709335;12,24;12,65;13748,04543;13599,97996
27/5/18 6:00;13,50001526;966,7592651;14,46917343;13509,68867;14,49074173;12,77;13,34;13747,87692;13590,94061
27/5/18 7:00;13,60001564;966,7592651;14,46917343;13516,59775;14,62528992;12,87;13,01;13737,623;13581,82508
27/5/18 8:00;13,90001678;967,2222534;15,01641464;13498,83145;15,34288025;12,89;13,05;13704,49288;13544,32847
27/5/18 9:00;13,90001678;967,1296753;15,49069595;13469,22119;15,61198044;13,21;13,7;13696,47348;13532,04423
27/5/18 10:00;14,20001793;967,8703735;15,89200974;13417,89658;16,73321915;13,48;14,48;13656,41212;13479,17194
27/5/18 11:00;14,60001945;969,1666626;16,585186;13352,26055;17,54050827;13,83;15,59;13624,37325;13440,59642
27/5/18 12:00;14,9000206;970,1851685;16,98649979;13344,36475;18,34780121;14,31;16,32;13595,74567;13403,29899
27/5/18 13:00;15,40002251;969,4444214;17,53374863;13238,26123;19,6484375;14,68;16,95;13519,34289;13325,21573
27/5/18 14:00;15,80002403;972,9629395;18,1174736;13220,00146;21,53211975;15,07;18,15;13486,95257;13256,48875
27/5/18 15:00;16,20002556;971,3888672;18,73768997;13131,17041;22,1151619;15,31;18,68;13425,5266;13206,56535
27/5/18 16:00;14,9000206;969,6296021;18,44582367;13196,31309;21,71151733;15,77;20,06;13502,86679;13254,15351
27/5/18 17:00;15,10002136;969,8147827;18,33637238;13166,20918;21,66666794;15,39;20,1;13492,6592;13250,819
27/5/18 18:00;15,10002136;967,2222656;18,04450989;13202,72891;21,21817017;15,41;20,02;13472,41095;13251,17771
27/5/18 19:00;14,60001945;966,9444702;17,42429352;13261,45576;21,08362198;15,13;19,8;13506,50828;13271,50881
27/5/18 20:00;14,50001907;968,2407471;17,42429352;13252,57285;20,54542923;14,8;19,43;13542,95485;13307,52617
27/5/18 21:00;14,10001755;968,3333374;16,5122261;13350,28672;18,88599396;14,68;19,11;13613,79709;13393,02551
27/5/18 22:00;13,8000164;969,8147827;15,89200974;13404,07871;17,85445786;14,03;17,48;13678,75614;13458,30169
27/5/18 23:00;13,60001564;969,7222168;15,49069595;13474,15625;16,55381775;13,72;16,59;13724,52925;13520,34537
28/5/18 0:00;13,40001488;968,1481689;15,01641464;13513,14336;15,74652863;13,34;15,39;13739,54762;13550,26193
28/5/18 1:00;12,80001259;968,7037109;13,88544083;13588,64951;14,67013931;13,01;14,52;13814,75603;13620,62964
28/5/18 2:00;12,10000992;966,5740723;13,08281708;13647,37637;13,5489006;12,14;12,95;13865,06327;13676,58059
28/5/18 3:00;12,10000992;966,8518677;13,08281708;13662,6751;13,59375;11,51;11,93;13867,31503;13676,68053
28/5/18 4:00;12,70001221;966,3888672;13,66654205;13604,44131;14,7598381;11,53;11,98;13790,94363;13603,12179
28/5/18 5:00;12,90001297;966,3888916;14,17730713;13557,5583;15,20833206;12,08;13,07;13765,84515;13577,1535
28/5/18 6:00;13,10001373;966,1111084;14,57862091;13512,15605;14,8495369;12,44;13,78;13758,00621;13583,96919
28/5/18 7:00;13,3000145;966,3888672;14,76103592;13527,45498;15,11863327;12,81;13,85;13740,89742;13567,77216
28/5/18 8:00;13,90001678;968,7962891;14,65158844;13510,18213;15,25318146;12,93;14,09;13726,05045;13559,72385
28/5/18 9:00;14,10001755;967,2222168;15,01641464;13501,29902;16,15017319;13,01;13,6;13670,21171;13502,88473
28/5/18 10:00;14,30001831;969,0740479;15,70959473;13418,88359;16,64352036;13,22;13,87;13666,62671;13488,54269
28/5/18 11:00;15,00002098;969,6295898;16,98649979;13325,61133;17,67505646;13,8;15,11;13599,35218;13424,93351
28/5/18 12:00;15,10002136;970,6481323;17,71615982;13268,36475;19,06539536;14,68;16,51;13569,42588;13369,11451
28/5/18 13:00;15,50002289;970,6481323;18,73768997;13220,00156;20,45573044;15,04;17,85;13506,60319;13295,89949
28/5/18 14:00;16,0000248;968,9814453;18,73768997;13142,02764;20,94907379;15,63;19,13;13439,52859;13245,85411
28/5/18 15:00;15,70002365;967,7777954;18,04450989;13184,46895;19,55873871;15,94;19,64;13480,81101;13306,94233
28/5/18 16:00;15,80002403;968,4259277;18,2269249;13169,17051;19,6035881;15,37;18,05;13480,78401;13306,44179
28/5/18 17:00;15,90002441;967,4074463;18,1174736;13168,18359;20,54542923;15,41;18,03;13437,40725;13255,04937
28/5/18 18:00;15,00002098;967,7778198;17,71615982;13216,54697;20,76967621;15,57;18,88;13497,49753;13277,90204
28/5/18 19:00;15,00002098;967,4074341;17,71615982;13232,33906;20,8145256;15,02;19,15;13491,81724;13273,25536
28/5/18 20:00;14,30001831;968,6111328;16,80408478;13315,74141;19,42419052;15,02;19,11;13589,80225;13365,22246
28/5/18 21:00;13,90001678;967,3148315;15,89200974;13389,76699;18,07870483;14,27;17,89;13635,61386;13427,01031
28/5/18 22:00;13,90001678;969,3518066;15,49069595;13461,81875;17,89930725;13,7;16,65;13665,13206;13449,6645
28/5/18 23:00;13,70001602;968,5185425;15,30828094;13469,22119;16,91261673;13,32;15,67;13693,80673;13492,7434
29/5/18 0:00;12,90001297;968,888916;14,57862091;13536,83154;15,65682983;13,28;15,63;13784,96154;13576,11747
29/5/18 1:00;12,30001068;967,8703613;13,88544083;13593,09102;14,17679214;12,67;14,52;13851,23678;13652,36742
29/5/18 2:00;12,2000103;966,4814819;13,66654205;13620,23359;13,68344879;12,14;13,32;13853,67628;13666,78702
29/5/18 3:00;12,40001106;967,3148315;13,48413086;13618,75303;13,95254517;11,97;12,73;13843,36647;13654,65858
29/5/18 4:00;12,10000992;965,2778198;12,97336578;13635,03857;13,68344879;11,83;12,4;13845,75732;13661,28507
29/5/18 5:00;10,90000534;964,444458;12,02480698;13760,38887;12,06886673;11,49;12,04;13958,60629;13764,56888
29/5/18 6:00;11,1000061;965,4629517;12,24370956;13731,27227;12,47251129;10,49;10,73;13947,11897;13747,99319
29/5/18 7:00;11,90000916;965,833313;12,97336578;13674,02568;13,41435242;10,73;10,82;13873,06295;13683,584
29/5/18 8:00;12,40001106;967,4074097;13,77599716;13604,4415;14,8495369;11,41;11,97;13821,54465;13616,64927
29/5/18 9:00;12,50001144;967,3148193;14,06785583;13583,71416;14,35619354;12,06;13,32;13826,22591;13633,93667
29/5/18 10:00;12,90001297;965,7407349;14,46917343;13545,71445;14,71498871;12,2;13,32;13770,53845;13593,68494
29/5/18 11:00;13,50001526;968,1481934;15,49069595;13470,70166;15,83622742;12,63;13,7;13730,44173;13543,08094
29/5/18 12:00;14,50001907;969,8147949;16,98649979;13367,06592;18,25810242;13,34;14,92;13620,75162;13417,70532
29/5/18 13:00;14,30001831;967,1296387;16,87705231;13348,80625;17,63020706;14,41;17,1;13617,58209;13431,74799
29/5/18 14:00;14,10001755;967,5000244;17,13243484;13284,15713;19,02054214;14,27;16,79;13600,15631;13381,1201
29/5/18 15:00;13,50001526;968,3333496;16,43925476;13331,5334;19,28964233;14,5;17,97;13644,33191;13395,49105
29/5/18 16:00;12,90001297;967,8704102;16,2203598;13387,29951;19,42419052;13,87;17,87;13676,0879;13406,17268
29/5/18 17:00;12,90001297;967,8704102;16,402771;13368,05273;19,87268448;13,54;18,27;13664,61058;13386,82914
29/5/18 18:00;13,10001373;966,6666504;16,402771;13357,68936;19,11024475;13,6;18,44;13655,76968;13404,2731
29/5/18 19:00;12,50001144;966,5740723;15,70959473;13428,26055;18,4375;13,7;17,89;13712,7172;13452,48543
29/5/18 20:00;12,90001297;967,0370361;15,70959473;13388,28643;17,63020706;13,15;17,16;13711,79904;13477,44439
29/5/18 21:00;12,70001221;965,8333496;14,76103592;13520,05225;16,015625;13,19;16,57;13752,00894;13544,89165
29/5/18 22:00;12,40001106;967,6852051;14,46917343;13552,13037;15,47743225;12,61;14,84;13808,8758;13591,60244
29/5/18 23:00;12,2000103;967,7777832;14,06785583;13563,97432;14,89438629;12,52;14,56;13838,55078;13624,0521
30/5/18 0:00;12,10000992;967,5000122;13,88544083;13581,74014;14,40104294;12,14;13,87;13854,58736;13646,60834
30/5/18 1:00;12,2000103;966,6666748;13,77599716;13566,93506;14,08709335;11,97;13,48;13845,61298;13650,73399
30/5/18 2:00;12,2000103;966,2036743;13,66654205;13590,62334;13,77314758;11,98;13,13;13847,98118;13660,88392
30/5/18 3:00;12,2000103;965,4629761;13,66654205;13557,06514;13,59375;11,97;12,87;13843,50788;13663,19721
30/5/18 4:00;12,30001068;966,3889038;13,88544083;13584,70117;13,6385994;11,95;12,69;13846,88037;13664,73095
30/5/18 5:00;12,60001183;966,7592529;13,88544083;13572,36367;13,81799698;12,08;12,79;13826,38938;13649,7682
30/5/18 6:00;12,80001259;966,2037109;14,17730713;13493,89658;14,08709335;12,16;12,79;13799,08315;13627,46891
30/5/18 7:00;12,90001297;965,7407349;14,28675461;13506,72754;13,86284637;12,4;12,95;13792,34546;13630,43784
30/5/18 8:00;13,20001411;967,2222168;14,46917343;13516,59756;14,04224396;12,54;13,01;13785,45184;13623,61192
30/5/18 9:00;13,20001411;967,7778076;15,01641464;13481,06533;14,89438629;12,71;12,97;13770,44382;13590,92761
30/5/18 10:00;13,20001411;968,4259521;15,27179718;13451,94834;15,83622742;12,87;13,87;13754,27296;13555,05236
30/5/18 11:00;13,90001678;970,0000122;16,00146103;13393,22168;17,04716492;13,11;14,92;13694,87142;13491,1642
30/5/18 12:00;13,50001526;969,3518433;15,70959473;13419,37715;17,13686371;13,72;16,08;13711,88696;13495,79882
30/5/18 13:00;13,8000164;969,3518311;16,18387604;13367,55928;18,12355423;13,5;15,88;13666,20443;13443,30537
30/5/18 14:00;13,8000164;969,6296021;16,5122261;13353,74111;18,88599396;13,72;16,97;13650,09218;13412,45546
30/5/18 15:00;13,70001602;972,0370239;16,5122261;13346,83223;20,00723267;13,95;17,64;13657,6701;13385,03845
